   1    0    1  n      0.0      0.0  
  38   34   72 Se   8644.489    0.027
  37   35   72 Br   8511.312    0.014
  36   36   72 Kr   8429.319    0.111
  35   37   72 Rb   8202       1000       7       1000   
  47   26   73 Fe   8106       1000       7       1000   
  46   27   73 Co   8295       1000       5       1000   
  45   28   73 Ni   8457.652    0.033
  44   29   73 Cu   8568.569    0.027
  43   30   73 Zn   8648.345    0.026
  42   31   73 Ga   8693.873    0.023
  41   32   73 Ge   8705.049    0.001
  40   33   73 As   8689.609    0.053
  39   34   73 Se   8641.558    0.102
  38   35   73 Br   8568.103    0.100
  37   36   73 Kr   8460.184    0.090
  36   37   73 Rb   8306       1000       3       1000   
  35   38   73 Sr   8102       1000       5       1000   
  48   26   74 Fe   8061       1000       8       1000   
  47   27   74 Co   8229       1000       7       1000   
  46   28   74 Ni   8430       1000       3       1000   
  45   29   74 Cu   8521.562    0.083
  44   30   74 Zn   8642.754    0.034
  43   31   74 Ga   8663.167    0.040
  42   32   74 Ge   8725.200    0.000
  41   33   74 As   8680.001    0.023
  40   34   74 Se   8687.715    0.000
  39   35   74 Br   8583.561    0.079
  38   36   74 Kr   8533.038    0.027
  37   37   74 Rb   8381.712    0.041
  36   38   74 Sr   8221       1000       1       1000   
  49   26   75 Fe   7982       1000       8       1000   
  48   27   75 Co   8185       1000       7       1000   
  47   28   75 Ni   8366       1000       4       1000   
  46   29   75 Cu   8495.094    0.031
  45   30   75 Zn   8592.497    0.026
  44   31   75 Ga   8660.808    0.032
  43   32   75 Ge   8695.609    0.001
  42   33   75 As   8700.874    0.012
  41   34   75 Se   8678.913    0.001
  40   35   75 Br   8627.649    0.057
  39   36   75 Kr   8553.439    0.108
  38   37   75 Rb   8448.275    0.016
  37   38   75 Sr   8296.511    2.933
  36   39   75 Y    8089       1000       4       1000   
  49   27   76 Co   8116       1000       8       1000   
  48   28   76 Ni   8331       1000       5       1000   
  47   29   76 Cu   8443.527    0.088
  46   30   76 Zn   8582.273    0.019
  45   31   76 Ga   8624.526    0.026
  44   32   76 Ge   8705.236    0.000
  43   33   76 As   8682.816    0.012
  42   34   76 Se   8711.477    0.000
  41   35   76 Br   8635.882    0.123
  40   36   76 Kr   8608.807    0.053
  39   37   76 Rb   8486.215    0.012
  38   38   76 Sr   8393.929    0.453
  37   39   76 Y    8176       1000       4       1000   
  50   27   77 Co   8070       1000       8       1000   
  49   28   77 Ni   8265       1000       6       1000   
  48   29   77 Cu   8408       1000       2       1000   
  47   30   77 Zn   8530.003    0.026
  46   31   77 Ga   8613.390    0.031
  45   32   77 Ge   8671.028    0.001
  44   33   77 As   8695.978    0.022
  43   34   77 Se   8694.690    0.001
  42   35   77 Br   8666.806    0.037
  41   36   77 Kr   8616.836    0.025
  40   37   77 Rb   8537.339    0.017
  39   38   77 Sr   8435.918    0.103
  38   39   77 Y    8278       1000       3       1000   
  37   40   77 Zr   8081       1000       5       1000   
  50   28   78 Ni   8225       1000       8       1000   
  49   29   78 Cu   8350.925    6.449
  48   30   78 Zn   8507.379    0.025
  47   31   78 Ga   8577.127    0.024
  46   32   78 Ge   8671.663    0.045
  45   33   78 As   8673.875    0.125
  44   34   78 Se   8717.806    0.002
  43   35   78 Br   8661.959    0.046
  42   36   78 Kr   8661.238    0.004
  41   37   78 Rb   8558.350    0.042
  40   38   78 Sr   8500.096    0.096
  39   39   78 Y    8349       1000       4       1000   
  38   40   78 Zr   8194       1000       5       1000   
  51   28   79 Ni   8143       1000       8       1000   
  50   29   79 Cu   8312       1000       4       1000   
  49   30   79 Zn   8450.582    0.028
  48   31   79 Ga   8556.063    0.024
  47   32   79 Ge   8634.501    0.471
  46   33   79 As   8676.616    0.067
  45   34   79 Se   8695.592    0.003
  44   35   79 Br   8687.594    0.013
  43   36   79 Kr   8657.112    0.044
  42   37   79 Rb   8601.142    0.027
  41   38   79 Sr   8523.820    0.106
  40   39   79 Y    8416.967    1.002
  39   40   79 Zr   8267       1000       4       1000   
  38   41   79 Nb   8066       1000       6       1000   
  52   28   80 Ni   8080       1000       9       1000   
  51   29   80 Cu   8240       1000       5       1000   
  50   30   80 Zn   8423.545    0.032
  49   31   80 Ga   8508.454    0.036
  48   32   80 Ge   8627.570    0.026
  47   33   80 As   8651.280    0.042
  46   34   80 Se   8710.813    0.012
  45   35   80 Br   8677.653    0.013
  44   36   80 Kr   8692.928    0.009
  43   37   80 Rb   8611.675    0.023
  42   38   80 Sr   8578.596    0.043
  41   39   80 Y    8454.275    0.078
  40   40   80 Zr   8360       1000       4       1000   
  39   41   80 Nb   8151       1000       5       1000   
  52   29   81 Cu   8179       1000       6       1000   
  51   30   81 Zn   8351.925    0.062
  50   31   81 Ga   8483.357    0.040
  49   32   81 Ge   8580.658    0.025
  48   33   81 As   8648.056    0.033
  47   34   81 Se   8685.999    0.012
  46   35   81 Br   8695.946    0.012
  45   36   81 Kr   8682.820    0.013
  44   37   81 Rb   8645.513    0.061
  43   38   81 Sr   8587.354    0.039
  42   39   81 Y    8505.902    0.067
  41   40   81 Zr   8394.358    1.161
  40   41   81 Nb   8248       1000       5       1000   
  39   42   81 Mo   8058       1000       6       1000   
  53   29   82 Cu   8103       1000       7       1000   
  52   30   82 Zn   8301.117    0.037
  51   31   82 Ga   8421.049    0.030
  50   32   82 Ge   8563.756    0.027
  49   33   82 As   8611.414    0.045
  48   34   82 Se   8693.196    0.006
  47   35   82 Br   8682.494    0.012
  46   36   82 Kr   8710.675    0.000
  45   37   82 Rb   8647.427    0.037
  44   38   82 Sr   8635.718    0.073
  43   39   82 Y    8529.275    0.067
  42   40   82 Zr   8465.676    0.136
  41   41   82 Nb   8315       1000       4       1000   
  40   42   82 Mo   8163       1000       5       1000   
  53   30   83 Zn   8226       1000       4       1000   
  52   31   83 Ga   8372.575    0.031
  51   32   83 Ge   8504.345    0.029
  50   33   83 As   8599.653    0.034
  49   34   83 Se   8658.555    0.037
  48   35   83 Br   8693.384    0.046
  47   36   83 Kr   8695.729    0.000
  46   37   83 Rb   8675.218    0.028
  45   38   83 Sr   8638.407    0.082
  44   39   83 Y    8573.656    0.224
  43   40   83 Zr   8488.399    0.077
  42   41   83 Nb   8378.304    1.818
  41   42   83 Mo   8234       1000       5       1000   
  40   43   83 Tc   8043       1000       6       1000   
  54   30   84 Zn   8172       1000       5       1000   
  53   31   84 Ga   8307       1000       2       1000   
  52   32   84 Ge   8465.524    0.038
  51   33   84 As   8547.938    0.038
  50   34   84 Se   8658.793    0.023
  49   35   84 Br   8671.329    0.306
  48   36   84 Kr   8717.446    0.000
  47   37   84 Rb   8676.224    0.026
  46   38   84 Sr   8677.512    0.015
  45   39   84 Y    8587.780    0.051
  44   40   84 Zr   8549.029    0.065
  43   41   84 Nb   8418.252    0.155
  42   42   84 Mo   8325       1000       4       1000   
  41   43   84 Tc   8120       1000       5       1000   
  55   30   85 Zn   8092       1000       6       1000   
  54   31   85 Ga   8255       1000       4       1000   
  53   32   85 Ge   8401.768    0.044
  52   33   85 As   8510.984    0.036
  51   34   85 Se   8610.304    0.031
  50   35   85 Br   8673.592    0.036
  49   36   85 Kr   8698.562    0.024
  48   37   85 Rb   8697.441    0.000
  47   38   85 Sr   8675.718    0.033
  46   39   85 Y    8628.148    0.223
  45   40   85 Zr   8564.039    0.076
  44   41   85 Nb   8473.711    0.048
  43   42   85 Mo   8361.331    0.186
  42   43   85 Tc   8215       1000       5       1000   
  41   44   85 Ru   8030       1000       6       1000   
  55   31   86 Ga   8186       1000       5       1000   
  54   32   86 Ge   8354.629    5.091
  53   33   86 As   8456.721    0.040
  52   34   86 Se   8581.822    0.029
  51   35   86 Br   8632.365    0.036
  50   36   86 Kr   8712.029    0.000
  49   37   86 Rb   8696.901    0.002
  48   38   86 Sr   8708.456    0.000
  47   39   86 Y    8638.428    0.164
  46   40   86 Zr   8614.051    0.041
  45   41   86 Nb   8502.222    0.064
  44   42   86 Mo   8434.709    0.043
  43   43   86 Tc   8280       1000       3       1000   
  42   44   86 Ru   8133       1000       5       1000   
  56   31   87 Ga   8129       1000       6       1000   
  55   32   87 Ge   8290       1000       3       1000   
  54   33   87 As   8413.851    0.034
  53   34   87 Se   8529.091    0.026
  52   35   87 Br   8605.910    0.036
  51   36   87 Kr   8675.283    0.003
  50   37   87 Rb   8710.983    0.000
  49   38   87 Sr   8705.236    0.000
  48   39   87 Y    8674.844    0.013
  47   40   87 Zr   8623.654    0.048
  46   41   87 Nb   8551.757    0.078
  45   42   87 Mo   8462.424    0.033
  44   43   87 Tc   8347.744    0.048
  43   44   87 Ru   8199       1000       5       1000   
  56   32   88 Ge   8243       1000       5       1000   
  55   33   88 As   8354       1000       2       1000   
  54   34   88 Se   8495.004    0.038
  53   35   88 Br   8563.747    0.036
  52   36   88 Kr   8656.849    0.030
  51   37   88 Rb   8681.115    0.002
  50   38   88 Sr   8732.595    0.000
  49   39   88 Y    8682.539    0.017
  48   40   88 Zr   8666.033    0.061
  47   41   88 Nb   8572.424    0.668
  46   42   88 Mo   8523.908    0.043
  45   43   88 Tc   8389.958    1.694
  44   44   88 Ru   8298       1000       3       1000   
  43   45   88 Rh   8090       1000       5       1000   
  57   32   89 Ge   8169       1000       4       1000   
  56   33   89 As   8307       1000       3       1000   
  55   34   89 Se   8435.279    0.042
  54   35   89 Br   8530.779    0.037
  53   36   89 Kr   8614.815    0.024
  52   37   89 Rb   8664.189    0.061
  51   38   89 Sr   8705.922    0.001
  50   39   89 Y    8713.978    0.018
  49   40   89 Zr   8673.359    0.035
  48   41   89 Nb   8616.812    0.266
  47   42   89 Mo   8544.984    0.044
  46   43   89 Tc   8450.575    0.043
  45   44   89 Ru   8339       1000       3       1000   
  44   45   89 Rh   8191       1000       4       1000   
  58   32   90 Ge   8118       1000       6       1000   
  57   33   90 As   8244       1000       4       1000   
  56   34   90 Se   8395.766    3.664
  55   35   90 Br   8478.186    0.037
  54   36   90 Kr   8591.259    0.021
  53   37   90 Rb   8631.512    0.072
  52   38   90 Sr   8695.972    0.024
  51   39   90 Y    8693.345    0.018
  50   40   90 Zr   8709.969    0.001
  49   41   90 Nb   8633.376    0.037
  48   42   90 Mo   8597.028    0.038
  47   43   90 Tc   8483.359    0.011
  46   44   90 Ru   8409.768    0.041
  45   45   90 Rh   8255       1000       3       1000   
  44   46   90 Pd   8113       1000       4       1000   
  58   33   91 As   8193       1000       4       1000   
  57   34   91 Se   8334.837    4.760
  56   35   91 Br   8441.923    0.039
  55   36   91 Kr   8541.751    0.025
  54   37   91 Rb   8607.561    0.086
  53   38   91 Sr   8663.875    0.060
  52   39   91 Y    8684.941    0.020
  51   40   91 Zr   8693.314    0.001
  50   41   91 Nb   8670.897    0.032
  49   42   91 Mo   8613.628    0.069
  48   43   91 Tc   8536.655    0.026
  47   44   91 Ru   8442.928    0.024
  46   45   91 Rh   8328       1000       3       1000   
  45   46   91 Pd   8181       1000       4       1000   
  59   33   92 As   8127       1000       5       1000   
  58   34   92 Se   8290       1000       4       1000   
  57   35   92 Br   8384.911    0.073
  56   36   92 Kr   8512.674    0.029
  55   37   92 Rb   8569.422    0.067
  54   38   92 Sr   8648.906    0.037
  53   39   92 Y    8661.589    0.099
  52   40   92 Zr   8692.678    0.001
  51   41   92 Nb   8662.372    0.019
  50   42   92 Mo   8657.730    0.002
  49   43   92 Tc   8563.543    0.034
  48   44   92 Ru   8504.773    0.030
  47   45   92 Rh   8373.420    0.048
  46   46   92 Pd   8273       1000       3       1000   
  45   47   92 Ag   8075       1000       5       1000   
  59   34   93 Se   8223       1000       4       1000   
  58   35   93 Br   8345.598    4.632
  57   36   93 Kr   8458.108    0.027
  56   37   93 Rb   8540.920    0.084
  55   38   93 Sr   8612.787    0.081
  54   39   93 Y    8648.905    0.113
  53   40   93 Zr   8671.620    0.005
  52   41   93 Nb   8664.184    0.016
  51   42   93 Mo   8651.409    0.002
  50   43   93 Tc   8608.577    0.011
  49   44   93 Ru   8531.462    0.022
  48   45   93 Rh   8434.825    0.028
  47   46   93 Pd   8319       1000       3       1000   
  46   47   93 Ag   8173       1000       4       1000   
  60   34   94 Se   8180       1000       5       1000   
  59   35   94 Br   8284       1000       3       1000   
  58   36   94 Kr   8424.331    0.129
  57   37   94 Rb   8492.764    0.022
  56   38   94 Sr   8593.834    0.018
  55   39   94 Y    8622.806    0.068
  54   40   94 Zr   8666.801    0.002
  53   41   94 Nb   8648.901    0.016
  52   42   94 Mo   8662.333    0.002
  51   43   94 Tc   8608.736    0.043
  50   44   94 Ru   8583.661    0.033
  49   45   94 Rh   8472.402    0.036
  48   46   94 Pd   8391.682    0.046
  47   47   94 Ag   8238       1000       4       1000   
  46   48   94 Cd   8099       1000       5       1000   
  61   34   95 Se   8112       1000       5       1000   
  60   35   95 Br   8244       1000       3       1000   
  59   36   95 Kr   8365.995    0.196
  58   37   95 Rb   8460.208    0.213
  57   38   95 Sr   8549.111    0.061
  56   39   95 Y    8604.973    0.071
  55   40   95 Zr   8643.592    0.009
  54   41   95 Nb   8647.212    0.005
  53   42   95 Mo   8648.720    0.001
  52   43   95 Tc   8622.690    0.053
  51   44   95 Ru   8587.470    0.100
  50   45   95 Rh   8525.370    0.041
  49   46   95 Pd   8428.980    0.032
  48   47   95 Ag   8312       1000       3       1000   
  47   48   95 Cd   8167       1000       4       1000   
  61   35   96 Br   8184       1000       3       1000   
  60   36   96 Kr   8330.851    0.213
  59   37   96 Rb   8408.896    0.035
  58   38   96 Sr   8521.265    0.088
  57   39   96 Y    8569.488    0.063
  56   40   96 Zr   8635.327    0.001
  55   41   96 Nb   8628.886    0.002
  54   42   96 Mo   8653.987    0.001
  53   43   96 Tc   8614.866    0.054
  52   44   96 Ru   8609.412    0.002
  51   45   96 Rh   8534.673    0.104
  50   46   96 Pd   8490.020    0.044
  49   47   96 Ag   8360.290    0.938
  48   48   96 Cd   8259       1000       4       1000   
  47   49   96 In   8067       1000       5       1000   
  62   35   97 Br   8140       1000       4       1000   
  61   36   97 Kr   8269.864    1.344
  60   37   97 Rb   8376.186    0.020
  59   38   97 Sr   8471.856    0.035
  58   39   97 Y    8541.522    0.069
  57   40   97 Zr   8603.779    0.004
  56   41   97 Nb   8623.168    0.044
  55   42   97 Mo   8635.092    0.002
  54   43   97 Tc   8623.725    0.042
  53   44   97 Ru   8604.279    0.028
  52   45   97 Rh   8559.894    0.366
  51   46   97 Pd   8502.430    0.050
  50   47   97 Ag   8422.405    1.135
  49   48   97 Cd   8307       1000       3       1000   
  48   49   97 In   8163       1000       4       1000   
  63   35   98 Br   8080       1000       4       1000   
  62   36   98 Kr   8236       1000       3       1000   
  61   37   98 Rb   8330.729    0.164
  60   38   98 Sr   8445.745    0.033
  59   39   98 Y    8497.677    0.081
  58   40   98 Zr   8581.448    0.086
  57   41   98 Nb   8596.301    0.051
  56   42   98 Mo   8635.168    0.002
  55   43   98 Tc   8610.004    0.034
  54   44   98 Ru   8620.313    0.066
  53   45   98 Rh   8560.803    0.121
  52   46   98 Pd   8533.899    0.048
  51   47   98 Ag   8441.686    0.336
  50   48   98 Cd   8378.295    0.529
  49   49   98 In   8230       1000       3       1000   
  63   36   99 Kr   8178       1000       4       1000   
  62   37   99 Rb   8295.300    0.041
  61   38   99 Sr   8402.552    0.048
  60   39   99 Y    8476.755    0.067
  59   40   99 Zr   8539.264    0.106
  58   41   99 Nb   8578.985    0.121
  57   42   99 Mo   8607.797    0.002
  56   43   99 Tc   8613.610    0.009
  55   44   99 Ru   8608.712    0.003
  54   45   99 Rh   8580.163    0.068
  53   46   99 Pd   8537.930    0.050
  52   47   99 Ag   8474.774    0.063
  51   48   99 Cd   8398.373    0.016
  50   49   99 In   8304       1000       3       1000   
  49   50   99 Sn   8160       1000       5       1000   
  64   36  100 Kr   8140       1000       4       1000   
  63   37  100 Rb   8244.320    0.196
  62   38  100 Sr   8372.234    0.072
  61   39  100 Y    8439.476    0.112
  60   40  100 Zr   8522.153    0.081
  59   41  100 Nb   8548.529    0.080
  58   42  100 Mo   8604.662    0.003
  57   43  100 Tc   8595.118    0.014
  56   44  100 Ru   8619.359    0.003
  55   45  100 Rh   8575.172    0.181
  54   46  100 Pd   8563.566    0.176
  53   47  100 Ag   8484.994    0.050
  52   48  100 Cd   8437.737    0.017
  51   49  100 In   8331.097    1.825
  50   50  100 Sn   8252.974    3.015
  65   36  101 Kr   8081       1000       5       1000   
  64   37  101 Rb   8209       1000       2       1000   
  63   38  101 Sr   8324.740    0.084
  62   39  101 Y    8413.391    0.070
  61   40  101 Zr   8485.892    0.083
  60   41  101 Nb   8534.835    0.037
  59   42  101 Mo   8572.915    0.003
  58   43  101 Tc   8593.136    0.238
  57   44  101 Ru   8601.365    0.004
  56   45  101 Rh   8588.216    0.058
  55   46  101 Pd   8560.864    0.045
  54   47  101 Ag   8512.546    0.048
  53   48  101 Cd   8450.365    0.015
  52   49  101 In   8371       1000       2       1000   
  51   50  101 Sn   8281.102    2.970
  65   37  102 Rb   8157       1000       3       1000   
  64   38  102 Sr   8291.220    0.658
  63   39  102 Y    8371.922    0.040
  62   40  102 Zr   8466.355    0.086
  61   41  102 Nb   8504.928    0.025
  60   42  102 Mo   8568.450    0.081
  59   43  102 Tc   8570.650    0.090
  58   44  102 Ru   8607.427    0.004
  57   45  102 Rh   8576.981    0.063
  56   46  102 Pd   8580.290    0.005
  55   47  102 Ag   8517.164    0.080
  54   48  102 Cd   8484.131    0.016
  53   49  102 In   8388.571    0.045
  52   50  102 Sn   8324.430    0.981
  66   37  103 Rb   8117       1000       4       1000   
  65   38  103 Sr   8243       1000       2       1000   
  64   39  103 Y    8342.638    0.109
  63   40  103 Zr   8425.895    0.090
  62   41  103 Nb   8488.331    0.038
  61   42  103 Mo   8538.328    0.090
  60   43  103 Tc   8566.103    0.095
  59   44  103 Ru   8584.365    0.004
  58   45  103 Rh   8584.192    0.022
  57   46  103 Pd   8571.019    0.009
  56   47  103 Ag   8537.651    0.040
  55   48  103 Cd   8489.754    0.018
  54   49  103 In   8423.721    0.093
  53   50  103 Sn   8341.757    0.686
  52   51  103 Sb   8229       1000       3       1000   
  66   38  104 Sr   8210       1000       3       1000   
  65   39  104 Y    8298       1000       4       1000   
  64   40  104 Zr   8402.377    0.090
  63   41  104 Nb   8453.459    0.026
  62   42  104 Mo   8527.965    0.086
  61   43  104 Tc   8541.149    0.239
  60   44  104 Ru   8587.399    0.024
  59   45  104 Rh   8568.949    0.022
  58   46  104 Pd   8584.848    0.013
  57   47  104 Ag   8536.184    0.041
  56   48  104 Cd   8517.622    0.016
  55   49  104 In   8435.237    0.056
  54   50  104 Sn   8383.911    0.055
  53   51  104 Sb   8256.644    1.177
  67   38  105 Sr   8156       1000       5       1000   
  66   39  105 Y    8269.020   12.730
  65   40  105 Zr   8358.659    0.115
  64   41  105 Nb   8431.692    0.038
  63   42  105 Mo   8494.923    0.086
  62   43  105 Tc   8534.643    0.336
  61   44  105 Ru   8561.900    0.024
  60   45  105 Rh   8572.704    0.024
  59   46  105 Pd   8570.650    0.011
  58   47  105 Ag   8550.370    0.043
  57   48  105 Cd   8516.852    0.013
  56   49  105 In   8464.704    0.098
  55   50  105 Sn   8397.228    0.038
  54   51  105 Sb   8300.992    0.208
  53   52  105 Te   8186.836    2.857
  68   38  106 Sr   8119       1000       6       1000   
  67   39  106 Y    8218       1000       5       1000   
  66   40  106 Zr   8328.450    4.086
  65   41  106 Nb   8393.271    0.039
  64   42  106 Mo   8479.581    0.086
  63   43  106 Tc   8506.556    0.116
  62   44  106 Ru   8560.940    0.051
  61   45  106 Rh   8553.931    0.051
  60   46  106 Pd   8579.992    0.010
  59   47  106 Ag   8544.639    0.028
  58   48  106 Cd   8539.048    0.010
  57   49  106 In   8470.120    0.115
  56   50  106 Sn   8432.038    0.048
  55   51  106 Sb   8322.012    0.070
  54   52  106 Te   8236.767    0.948
  69   38  107 Sr   8064       1000       7       1000   
  68   39  107 Y    8182       1000       5       1000   
  67   40  107 Zr   8287.073   10.490
  66   41  107 Nb   8367.089    0.075
  65   42  107 Mo   8442.280    0.086
  64   43  107 Tc   8492.897    0.081
  63   44  107 Ru   8533.366    0.081
  62   45  107 Rh   8554.103    0.113
  61   46  107 Pd   8560.894    0.011
  60   47  107 Ag   8553.900    0.022
  59   48  107 Cd   8533.351    0.016
  58   49  107 In   8494.021    0.104
  57   50  107 Sn   8439.494    0.050
  56   51  107 Sb   8358.734    0.039
  55   52  107 Te   8256.899    0.662
  54   53  107 I    8146       1000       3       1000   
  69   39  108 Y    8134       1000       6       1000   
  68   40  108 Zr   8257       1000       4       1000   
  67   41  108 Nb   8325.665    0.076
  66   42  108 Mo   8422.219    0.085
  65   43  108 Tc   8462.816    0.081
  64   44  108 Ru   8527.225    0.080
  63   45  108 Rh   8532.670    0.130
  62   46  108 Pd   8567.023    0.010
  61   47  108 Ag   8542.025    0.022
  60   48  108 Cd   8550.019    0.010
  59   49  108 In   8495.251    0.080
  58   50  108 Sn   8469.027    0.050
  57   51  108 Sb   8372.666    0.051
  56   52  108 Te   8303.721    0.050
  55   53  108 I    8174.884    1.225
  70   39  109 Y    8096       1000       6       1000   
  69   40  109 Zr   8208       1000       5       1000   
  68   41  109 Nb   8297.130    2.371
  67   42  109 Mo   8381.477    0.103
  66   43  109 Tc   8444.178    0.089
  65   44  109 Ru   8496.227    0.082
  64   45  109 Rh   8528.142    0.037
  63   46  109 Pd   8544.882    0.010
  62   47  109 Ag   8547.915    0.012
  61   48  109 Cd   8538.764    0.014
  60   49  109 In   8513.102    0.036
  59   50  109 Sn   8470.518    0.073
  58   51  109 Sb   8404.815    0.048
  57   52  109 Te   8319.330    0.040
  56   53  109 I    8220.016    0.062
  55   54  109 Xe   8107.306    2.753
  70   40  110 Zr   8177       1000       5       1000   
  69   41  110 Nb   8255.260    7.621
  68   42  110 Mo   8359.354    0.220
  67   43  110 Tc   8411.259    0.086
  66   44  110 Ru   8486.311    0.081
  65   45  110 Rh   8504.254    0.162
  64   46  110 Pd   8547.162    0.006
  63   47  110 Ag   8532.108    0.012
  62   48  110 Cd   8551.275    0.003
  61   49  110 In   8508.908    0.105
  60   50  110 Sn   8496.087    0.125
  59   51  110 Sb   8412.681    0.054
  58   52  110 Te   8358.115    0.060
  57   53  110 I    8244.043    0.460
  56   54  110 Xe   8159.280    0.918
  71   40  111 Zr   8128       1000       6       1000   
  70   41  111 Nb   8223       1000       3       1000   
  69   42  111 Mo   8315.292    0.113
  68   43  111 Tc   8390.089    0.095
  67   44  111 Ru   8452.957    0.087
  66   45  111 Rh   8495.631    0.062
  65   46  111 Pd   8521.749    0.007
  64   47  111 Ag   8534.787    0.013
  63   48  111 Cd   8537.079    0.003
  62   49  111 In   8522.282    0.031
  61   50  111 Sn   8493.130    0.048
  60   51  111 Sb   8440.120    0.080
  59   52  111 Te   8367.763    0.058
  58   53  111 I    8282.934    0.043
  57   54  111 Xe   8180.766    0.781
  56   55  111 Cs   8069       1000       2       1000   
  72   40  112 Zr   8094       1000       6       1000   
  71   41  112 Nb   8180       1000       3       1000   
  70   42  112 Mo   8291       1000       2       1000   
  69   43  112 Tc   8353.621    0.049
  68   44  112 Ru   8439.242    0.086
  67   45  112 Rh   8468.870    0.394
  66   46  112 Pd   8520.724    0.058
  65   47  112 Ag   8516.080    0.022
  64   48  112 Cd   8544.730    0.002
  63   49  112 In   8514.667    0.038
  62   50  112 Sn   8513.618    0.003
  61   51  112 Sb   8443.632    0.159
  60   52  112 Te   8400.652    0.075
  59   53  112 I    8299.879    0.091
  58   54  112 Xe   8230.064    0.074
  57   55  112 Cs   8100.435    0.775
  72   41  113 Nb   8146       1000       4       1000   
  71   42  113 Mo   8245       1000       3       1000   
  70   43  113 Tc   8329.464    0.030
  69   44  113 Ru   8402.688    0.326
  68   45  113 Rh   8456.821    0.063
  67   46  113 Pd   8492.584    0.061
  66   47  113 Ag   8516.065    0.147
  65   48  113 Cd   8526.987    0.002
  64   49  113 In   8522.929    0.002
  63   50  113 Sn   8506.811    0.014
  62   51  113 Sb   8465.275    0.152
  61   52  113 Te   8404.636    0.247
  60   53  113 I    8333.752    0.071
  59   54  113 Xe   8247.927    0.061
  58   55  113 Cs   8148.622    0.076
  57   56  113 Ba   8036       1000       3       1000   
  73   41  114 Nb   8100       1000       4       1000   
  72   42  114 Mo   8220       1000       3       1000   
  71   43  114 Tc   8290.259    3.800
  70   44  114 Ru   8385.340    0.031
  69   45  114 Rh   8426.624    0.628
  68   46  114 Pd   8488.010    0.061
  67   47  114 Ag   8493.778    0.040
  66   48  114 Cd   8531.513    0.002
  65   49  114 In   8511.973    0.003
  64   50  114 Sn   8522.566    0.000
  63   51  114 Sb   8462.518    0.192
  62   52  114 Te   8432.778    0.245
  61   53  114 I    8346       1000       1       1000   
  60   54  114 Xe   8289.205    0.098
  59   55  114 Cs   8173.538    0.624
  58   56  114 Ba   8089.686    0.901
  74   41  115 Nb   8065       1000       4       1000   
  73   42  115 Mo   8175       1000       3       1000   
  72   43  115 Tc   8268.527    6.865
  71   44  115 Ru   8347.547    0.770
  70   45  115 Rh   8410.658    0.064
  69   46  115 Pd   8457.738    0.118
  68   47  115 Ag   8490.555    0.159
  67   48  115 Cd   8510.724    0.006
  66   49  115 In   8516.546    0.000
  65   50  115 Sn   8514.069    0.000
  64   51  115 Sb   8480.915    0.139
  63   52  115 Te   8431.150    0.243
  62   53  115 I    8374.564    0.251
  61   54  115 Xe   8300.970    0.105
  60   55  115 Cs   8216       1000       1       1000   
  59   56  115 Ba   8117       1000       2       1000   
  74   42  116 Mo   8146       1000       4       1000   
  73   43  116 Tc   8225       1000       3       1000   
  72   44  116 Ru   8326.883    0.032
  71   45  116 Rh   8377.615    0.636
  70   46  116 Pd   8449.280    0.061
  69   47  116 Ag   8465.907    0.028
  68   48  116 Cd   8512.350    0.001
  67   49  116 In   8501.617    0.002
  66   50  116 Sn   8523.116    0.001
  65   51  116 Sb   8475.821    0.044
  64   52  116 Te   8455.687    0.241
  63   53  116 I    8381.902    0.833
  62   54  116 Xe   8336.834    0.112
  61   55  116 Cs   8235       1000       1       1000   
  60   56  116 Ba   8164       1000       2       1000   
  59   57  116 La   8037       1000       3       1000   
  75   42  117 Mo   8100       1000       4       1000   
  74   43  117 Tc   8197       1000       3       1000   
  73   44  117 Ru   8285.562    3.702
  72   45  117 Rh   8359.281    0.076
  71   46  117 Pd   8416.929    0.062
  70   47  117 Ag   8459.452    0.116
  69   48  117 Cd   8488.973    0.009
  68   49  117 In   8503.865    0.042
  67   50  117 Sn   8509.611    0.004
  66   51  117 Sb   8487.897    0.072
  65   52  117 Te   8450.919    0.115
  64   53  117 I    8404.409    0.224
  63   54  117 Xe   8344.297    0.089
  62   55  117 Cs   8271.864    0.533
  61   56  117 Ba   8187.953    2.140
  60   57  117 La   8087       1000       2       1000   
  76   42  118 Mo   8069       1000       4       1000   
  75   43  118 Tc   8157       1000       3       1000   
  74   44  118 Ru   8265       1000       2       1000   
  73   45  118 Rh   8322.858    0.205
  72   46  118 Pd   8405.222    0.021
  71   47  118 Ag   8433.889    0.021
  70   48  118 Cd   8487.834    0.169
  69   49  118 In   8485.667    0.066
  68   50  118 Sn   8516.533    0.004
  67   51  118 Sb   8478.915    0.026
  66   52  118 Te   8469.746    0.157
  65   53  118 I    8406.120    0.167
  64   54  118 Xe   8374.981    0.088
  63   55  118 Cs   8286.404    0.108
  62   56  118 Ba   8228       1000       2       1000   
  61   57  118 La   8113       1000       3       1000   
  76   43  119 Tc   8128       1000       4       1000   
  75   44  119 Ru   8224       1000       3       1000   
  74   45  119 Rh   8303.394    0.078
  73   46  119 Pd   8368.964    0.069
  72   47  119 Ag   8423.212    0.124
  71   48  119 Cd   8461.438    0.317
  70   49  119 In   8486.143    0.061
